feat0,feat1,feat2,feat3,depth,distance,MMAP
color,daisy,gabor,res,50,d1,0.36312569413608636
color,daisy,gabor,res,30,d1,0.4048257702352066
color,daisy,gabor,res,10,d1,0.4668416909688613
color,daisy,gabor,res,5,d1,0.48568537529244443
color,daisy,gabor,res,3,d1,0.48627858985985917
color,daisy,gabor,res,1,d1,0.438601067834814
color,daisy,hog,vgg,None,d1,0.21497404205985482
color,daisy,hog,vgg,300,d1,0.24824199421607737
color,daisy,hog,vgg,200,d1,0.2902114304428536
color,daisy,hog,vgg,100,d1,0.3589271692017052
color,daisy,hog,vgg,50,d1,0.4231926066333909
color,daisy,hog,vgg,30,d1,0.47688597889520423
color,daisy,hog,vgg,10,d1,0.5758856531872008
color,daisy,hog,vgg,5,d1,0.6063666666666666
color,daisy,hog,vgg,3,d1,0.612
color,daisy,hog,vgg,1,d1,0.564
color,daisy,hog,res,None,d1,0.1808570973602541
color,daisy,hog,res,300,d1,0.19567859890498154
color,daisy,hog,res,200,d1,0.22301161863085323
color,daisy,hog,res,100,d1,0.2780420306129265
color,daisy,hog,res,50,d1,0.3360495809908582
color,daisy,hog,res,30,d1,0.3743667403806862
color,daisy,hog,res,10,d1,0.4371612293463349
color,daisy,hog,res,5,d1,0.4511577595635646
color,daisy,hog,res,3,d1,0.45396309326495077
color,daisy,hog,res,1,d1,0.4135400552320057
color,daisy,vgg,res,None,d1,0.25606733436802
color,daisy,vgg,res,300,d1,0.275898898784858
color,daisy,vgg,res,200,d1,0.3152112647502801
color,daisy,vgg,res,100,d1,0.39018769130262243
color,daisy,vgg,res,50,d1,0.45233685987269906
color,daisy,vgg,res,30,d1,0.48865281694694107
color,daisy,vgg,res,10,d1,0.5865698008913887
color,daisy,vgg,res,5,d1,0.6203088532081952
color,daisy,vgg,res,3,d1,0.6245570271661602
color,daisy,vgg,res,1,d1,0.5819449496152282
color,edge,gabor,hog,None,d1,0.08009355442576821
color,edge,gabor,hog,300,d1,0.1035364676538742
color,edge,gabor,hog,200,d1,0.1279787603651777
color,edge,gabor,hog,100,d1,0.18233709184245164
color,edge,gabor,hog,50,d1,0.23079769066293704
color,edge,gabor,hog,30,d1,0.25854445745205323
color,edge,gabor,hog,10,d1,0.3014404761904762
color,edge,gabor,hog,5,d1,0.30372499999999997
color,edge,gabor,hog,3,d1,0.2948333333333333
color,edge,gabor,hog,1,d1,0.26
color,edge,gabor,vgg,None,d1,0.08085928457275665
color,edge,gabor,vgg,300,d1,0.10489656003027102
color,edge,gabor,vgg,200,d1,0.12887881175912955
color,edge,gabor,vgg,100,d1,0.1808193084961301
color,edge,gabor,vgg,50,d1,0.22472794698890122
color,edge,gabor,vgg,30,d1,0.2617595029188552
color,edge,gabor,vgg,10,d1,0.30680834656084655
color,edge,gabor,vgg,5,d1,0.30832499999999996
color,edge,gabor,vgg,3,d1,0.2986666666666667
color,edge,gabor,vgg,1,d1,0.254
color,edge,gabor,res,None,d1,0.08624266873761645
color,edge,gabor,res,300,d1,0.10604486668887013
color,edge,gabor,res,200,d1,0.13648614036181209
color,edge,gabor,res,100,d1,0.18428861950181422
color,edge,gabor,res,50,d1,0.2370764064730507
color,edge,gabor,res,30,d1,0.2679975323239371
color,edge,gabor,res,10,d1,0.3149982166772569
color,edge,gabor,res,5,d1,0.311663485634306
color,edge,gabor,res,3,d1,0.30470618746005745
color,edge,gabor,res,1,d1,0.26622981542021795
color,edge,hog,vgg,None,d1,0.08090658663185174
color,edge,hog,vgg,300,d1,0.10490073732725191
color,edge,hog,vgg,200,d1,0.12956071000776326
color,edge,hog,vgg,100,d1,0.18315861353872642
color,edge,hog,vgg,50,d1,0.23188388392702147
color,edge,hog,vgg,30,d1,0.2590814097924181
color,edge,hog,vgg,10,d1,0.3068037698412698
color,edge,hog,vgg,5,d1,0.3048638888888889
color,edge,hog,vgg,3,d1,0.297
color,edge,hog,vgg,1,d1,0.256
color,edge,hog,res,None,d1,0.08651978291656294
color,edge,hog,res,300,d1,0.10634569528554788
color,edge,hog,res,200,d1,0.13675307183757493
color,edge,hog,res,100,d1,0.18614041499553696
color,edge,hog,res,50,d1,0.23570309187648258
color,edge,hog,res,30,d1,0.26549432063612993
color,edge,hog,res,10,d1,0.3119177380254812
color,edge,hog,res,5,d1,0.31710274474121225
color,edge,hog,res,3,d1,0.3038550723155986
color,edge,hog,res,1,d1,0.26951450441543323
color,edge,vgg,res,None,d1,0.08637475571144593
color,edge,vgg,res,300,d1,0.10618760837722868
color,edge,vgg,res,200,d1,0.1360211534421772
color,edge,vgg,res,100,d1,0.18504684097448623
color,edge,vgg,res,50,d1,0.24009805082302782
color,edge,vgg,res,30,d1,0.27222576122508363
color,edge,vgg,res,10,d1,0.31651485810896285
color,edge,vgg,res,5,d1,0.3144032068789293
color,edge,vgg,res,3,d1,0.3065078201239192
color,edge,vgg,res,1,d1,0.27110700840267404
color,gabor,hog,vgg,None,d1,0.22042168287467181
color,gabor,hog,vgg,300,d1,0.2540202239488424
color,gabor,hog,vgg,200,d1,0.29763340961739515
color,gabor,hog,vgg,100,d1,0.36502519481509793
color,gabor,hog,vgg,50,d1,0.43381772239637356
color,gabor,hog,vgg,30,d1,0.47944381134416486
color,gabor,hog,vgg,10,d1,0.579386269526329
color,gabor,hog,vgg,5,d1,0.6156388888888888
color,gabor,hog,vgg,3,d1,0.6259999999999999
color,gabor,hog,vgg,1,d1,0.578
color,gabor,hog,res,None,d1,0.1857559608716884
color,gabor,hog,res,300,d1,0.20024990744266197
color,gabor,hog,res,200,d1,0.2296398207564978
color,gabor,hog,res,100,d1,0.28539374713844995
color,gabor,hog,res,50,d1,0.3435760065149325
color,gabor,hog,res,30,d1,0.3839797708833811
color,gabor,hog,res,10,d1,0.45097580734898957
color,gabor,hog,res,5,d1,0.47300738435397877
color,gabor,hog,res,3,d1,0.47146239203979134
color,gabor,hog,res,1,d1,0.4170775978407557
color,gabor,vgg,res,None,d1,0.2590267761617412
color,gabor,vgg,res,300,d1,0.2787983186937218
color,gabor,vgg,res,200,d1,0.3195174722240288
color,gabor,vgg,res,100,d1,0.3951020860604313
color,gabor,vgg,res,50,d1,0.45358891338926144
color,gabor,vgg,res,30,d1,0.4961201010210744
color,gabor,vgg,res,10,d1,0.5893846710867529
color,gabor,vgg,res,5,d1,0.6173638171392686
color,gabor,vgg,res,3,d1,0.6260720996982606
color,gabor,vgg,res,1,d1,0.5803934823346588
color,hog,vgg,res,None,d1,0.23886230126125835
color,hog,vgg,res,300,d1,0.2580027227612446
color,hog,vgg,res,200,d1,0.2945448190335779
color,hog,vgg,res,100,d1,0.36394751819177806
color,hog,vgg,res,50,d1,0.42784678095813405
color,hog,vgg,res,30,d1,0.4731076134111614
color,hog,vgg,res,10,d1,0.5617283068858816
color,hog,vgg,res,5,d1,0.5889785117855808
color,hog,vgg,res,3,d1,0.5927045847456064
color,hog,vgg,res,1,d1,0.5375044539224105
daisy,edge,gabor,hog,None,d1,0.0767680866573944
daisy,edge,gabor,hog,300,d1,0.09875975849523343
daisy,edge,gabor,hog,200,d1,0.12180947137448517
daisy,edge,gabor,hog,100,d1,0.17241370789454716
daisy,edge,gabor,hog,50,d1,0.21464177274838558
daisy,edge,gabor,hog,30,d1,0.24747502236561814
daisy,edge,gabor,hog,10,d1,0.2772790476190476
daisy,edge,gabor,hog,5,d1,0.2745472222222222
daisy,edge,gabor,hog,3,d1,0.26266666666666666
daisy,edge,gabor,hog,1,d1,0.228
daisy,edge,gabor,vgg,None,d1,0.07838410934406914
daisy,edge,gabor,vgg,300,d1,0.10038408063421769
daisy,edge,gabor,vgg,200,d1,0.12422459933201185
daisy,edge,gabor,vgg,100,d1,0.17162928696941246
daisy,edge,gabor,vgg,50,d1,0.21526364833645925
daisy,edge,gabor,vgg,30,d1,0.2470273567936545
daisy,edge,gabor,vgg,10,d1,0.2870756525573192
daisy,edge,gabor,vgg,5,d1,0.28850833333333337
daisy,edge,gabor,vgg,3,d1,0.2788333333333333
daisy,edge,gabor,vgg,1,d1,0.22400000000000003
daisy,edge,gabor,res,None,d1,0.08385662334267784
daisy,edge,gabor,res,300,d1,0.10208853926345363
daisy,edge,gabor,res,200,d1,0.13145431624658882
daisy,edge,gabor,res,100,d1,0.17862175839146885
daisy,edge,gabor,res,50,d1,0.2239717259438912
daisy,edge,gabor,res,30,d1,0.25150496910101017
daisy,edge,gabor,res,10,d1,0.29172217780017445
daisy,edge,gabor,res,5,d1,0.2916954147398677
daisy,edge,gabor,res,3,d1,0.2835090708225383
daisy,edge,gabor,res,1,d1,0.24489083740476927
daisy,edge,hog,vgg,None,d1,0.07832827397118604
daisy,edge,hog,vgg,300,d1,0.1015794523587992
daisy,edge,hog,vgg,200,d1,0.12495454322409977
daisy,edge,hog,vgg,100,d1,0.17342049277917515
daisy,edge,hog,vgg,50,d1,0.21903454234179673
daisy,edge,hog,vgg,30,d1,0.24824934127257398
daisy,edge,hog,vgg,10,d1,0.29222288359788356
daisy,edge,hog,vgg,5,d1,0.28929999999999995
daisy,edge,hog,vgg,3,d1,0.2805
daisy,edge,hog,vgg,1,d1,0.23199999999999998
daisy,edge,hog,res,None,d1,0.08396180395972376
daisy,edge,hog,res,300,d1,0.10267921769465932
daisy,edge,hog,res,200,d1,0.13177963402265433
daisy,edge,hog,res,100,d1,0.17751967629151263
daisy,edge,hog,res,50,d1,0.2297177364808856
daisy,edge,hog,res,30,d1,0.2555823281174691
daisy,edge,hog,res,10,d1,0.29499726012043603
daisy,edge,hog,res,5,d1,0.2943422389997725
daisy,edge,hog,res,3,d1,0.28713290381788836
daisy,edge,hog,res,1,d1,0.24981855829069455
daisy,edge,vgg,res,None,d1,0.08540942308490956
daisy,edge,vgg,res,300,d1,0.1048606679543144
daisy,edge,vgg,res,200,d1,0.13629396126985108
daisy,edge,vgg,res,100,d1,0.181433245111171
daisy,edge,vgg,res,50,d1,0.2354449962736497
daisy,edge,vgg,res,30,d1,0.2631800201683894
daisy,edge,vgg,res,10,d1,0.3043099392653843
daisy,edge,vgg,res,5,d1,0.30474869313120084
daisy,edge,vgg,res,3,d1,0.29875653274027886
daisy,edge,vgg,res,1,d1,0.2516283987770056
daisy,gabor,hog,vgg,None,d1,0.4274203150158251
daisy,gabor,hog,vgg,300,d1,0.4859760819706648
daisy,gabor,hog,vgg,200,d1,0.5207690060030287
daisy,gabor,hog,vgg,100,d1,0.576704201644985
daisy,gabor,hog,vgg,50,d1,0.6432135325372447
daisy,gabor,hog,vgg,30,d1,0.6962433954280509
daisy,gabor,hog,vgg,10,d1,0.8078443811413455
daisy,gabor,hog,vgg,5,d1,0.8530777777777777
daisy,gabor,hog,vgg,3,d1,0.8619999999999999
daisy,gabor,hog,vgg,1,d1,0.8320000000000001
daisy,gabor,hog,res,None,d1,0.2839331913042232
daisy,gabor,hog,res,300,d1,0.3282412425022458
daisy,gabor,hog,res,200,d1,0.36962541775681584
daisy,gabor,hog,res,100,d1,0.43541525297743067
daisy,gabor,hog,res,50,d1,0.5113609049231566
daisy,gabor,hog,res,30,d1,0.560351044441434
daisy,gabor,hog,res,10,d1,0.6604109735911824
daisy,gabor,hog,res,5,d1,0.6992729453782086
daisy,gabor,hog,res,3,d1,0.7099553178446368
daisy,gabor,hog,res,1,d1,0.6844381634876991
daisy,gabor,vgg,res,None,d1,0.5811063982461533
daisy,gabor,vgg,res,300,d1,0.5979981174411512
daisy,gabor,vgg,res,200,d1,0.6224440636472344
daisy,gabor,vgg,res,100,d1,0.6701632316552063
daisy,gabor,vgg,res,50,d1,0.7297438011064163
daisy,gabor,vgg,res,30,d1,0.7789392191597742
daisy,gabor,vgg,res,10,d1,0.8692336788835885
daisy,gabor,vgg,res,5,d1,0.9045059314116395
daisy,gabor,vgg,res,3,d1,0.9160947716427592
daisy,gabor,vgg,res,1,d1,0.9004485639919076
daisy,hog,vgg,res,None,d1,0.4819120677002708
daisy,hog,vgg,res,300,d1,0.5297395922205184
daisy,hog,vgg,res,200,d1,0.567675568966989
daisy,hog,vgg,res,100,d1,0.6151525544274999
daisy,hog,vgg,res,50,d1,0.674399866766359
daisy,hog,vgg,res,30,d1,0.722944387016902
daisy,hog,vgg,res,10,d1,0.8196825209669862
daisy,hog,vgg,res,5,d1,0.8545411244750833
daisy,hog,vgg,res,3,d1,0.8693846173892613
daisy,hog,vgg,res,1,d1,0.854149279169403
edge,gabor,hog,vgg,None,d1,0.07765642364387922
edge,gabor,hog,vgg,300,d1,0.10001856231378918
edge,gabor,hog,vgg,200,d1,0.12334991339382367
edge,gabor,hog,vgg,100,d1,0.17191113750091444
edge,gabor,hog,vgg,50,d1,0.21925923184892437
edge,gabor,hog,vgg,30,d1,0.2499675388762853
edge,gabor,hog,vgg,10,d1,0.28071213718820864
edge,gabor,hog,vgg,5,d1,0.27975277777777774
edge,gabor,hog,vgg,3,d1,0.27549999999999997
edge,gabor,hog,vgg,1,d1,0.23
edge,gabor,hog,res,None,d1,0.0844035487987912
edge,gabor,hog,res,300,d1,0.10375738070100192
edge,gabor,hog,res,200,d1,0.13251357947122425
edge,gabor,hog,res,100,d1,0.1801940416645234
edge,gabor,hog,res,50,d1,0.23229243042258566
edge,gabor,hog,res,30,d1,0.2576711233365977
edge,gabor,hog,res,10,d1,0.30137245891840836
edge,gabor,hog,res,5,d1,0.29527663880476057
edge,gabor,hog,res,3,d1,0.28985350428152284
edge,gabor,hog,res,1,d1,0.25149207362984455
edge,gabor,vgg,res,None,d1,0.0835722482675515
edge,gabor,vgg,res,300,d1,0.1015097018621831
edge,gabor,vgg,res,200,d1,0.1282454216891702
edge,gabor,vgg,res,100,d1,0.17325896793222864
edge,gabor,vgg,res,50,d1,0.21954660143499968
edge,gabor,vgg,res,30,d1,0.24825706425001406
edge,gabor,vgg,res,10,d1,0.28955227787434445
edge,gabor,vgg,res,5,d1,0.29354188223292976
edge,gabor,vgg,res,3,d1,0.2842771707709788
edge,gabor,vgg,res,1,d1,0.24007128681432088
edge,hog,vgg,res,None,d1,0.08324598489513788
edge,hog,vgg,res,300,d1,0.10228610269576391
edge,hog,vgg,res,200,d1,0.12998967589219393
edge,hog,vgg,res,100,d1,0.17864775294104937
edge,hog,vgg,res,50,d1,0.22635933531172395
edge,hog,vgg,res,30,d1,0.2566762864781365
edge,hog,vgg,res,10,d1,0.2890074037422463
edge,hog,vgg,res,5,d1,0.29079237345137754
edge,hog,vgg,res,3,d1,0.2822958518662853
edge,hog,vgg,res,1,d1,0.2406286405373093
gabor,hog,vgg,res,None,d1,0.4703077098745013
gabor,hog,vgg,res,300,d1,0.5097631182197925
gabor,hog,vgg,res,200,d1,0.5475687963731618
gabor,hog,vgg,res,100,d1,0.6042813753577038
gabor,hog,vgg,res,50,d1,0.6685159154221182
gabor,hog,vgg,res,30,d1,0.7157841961665138
gabor,hog,vgg,res,10,d1,0.8158164913971596
gabor,hog,vgg,res,5,d1,0.8463696853026574
gabor,hog,vgg,res,3,d1,0.8619428505504356
gabor,hog,vgg,res,1,d1,0.847475763830253
